,id,object_name,chain,object_type,address,number,street,district
11717,185524,прайм-кафе,да,кафе,"город Москва, Пресненская набережная, дом 10, строение 2",50, Пресненская набережная,Пресненский район
11718,188757,кафе «traveler's coffee»,нет,кафе,"город Москва, Пресненская набережная, дом 10, строение 2",24, Пресненская набережная,Пресненский район
11725,186667,кафе «dobrosco»,нет,кафе,"город Москва, Пресненская набережная, дом 2",15, Пресненская набережная,Пресненский район
11726,186673,кафе «сofix»,нет,кафе,"город Москва, Пресненская набережная, дом 2",18, Пресненская набережная,Пресненский район
11727,186685,кафетерий «la croisette»,нет,кафетерий,"город Москва, Пресненская набережная, дом 2",4, Пресненская набережная,Пресненский район
11758,186369,кафе «one bucks coffee»,нет,кафе,"город Москва, Пресненская набережная, дом 4, строение 1",6, Пресненская набережная,Пресненский район
11759,186386,бар «крафтовый бар»,нет,бар,"город Москва, Пресненская набережная, дом 4, строение 1",20, Пресненская набережная,Пресненский район
11760,186698,кафе «m-city»,нет,кафе,"город Москва, Пресненская набережная, дом 2",230, Пресненская набережная,Пресненский район
11761,186704,кафе «три правила»,нет,кафе,"город Москва, Пресненская набережная, дом 2",40, Пресненская набережная,Пресненский район
11762,186706,кафе «три правила»,нет,кафе,"город Москва, Пресненская набережная, дом 2",30, Пресненская набережная,Пресненский район
11763,186870,ресторан «radeberger»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",100, Пресненская набережная,Пресненский район
11764,186938,кафе «эдоко»,нет,кафе,"город Москва, Пресненская набережная, дом 2",58, Пресненская набережная,Пресненский район
11765,186940,ресторан «zafferano»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",37, Пресненская набережная,Пресненский район
11766,186942,ресторан «forte bello»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",34, Пресненская набережная,Пресненский район
11767,186898,ресторан «steak it easy»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",80, Пресненская набережная,Пресненский район
11768,186903,кафе «georgian house»,нет,кафе,"город Москва, Пресненская набережная, дом 2",45, Пресненская набережная,Пресненский район
11769,186910,ресторан «osteria mario»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",60, Пресненская набережная,Пресненский район
11770,186916,кафе «пепебьянко»,нет,кафе,"город Москва, Пресненская набережная, дом 2",30, Пресненская набережная,Пресненский район
11771,186918,кафе «левон'c»,нет,кафе,"город Москва, Пресненская набережная, дом 2",20, Пресненская набережная,Пресненский район
11772,186920,кафе «бургерная farш»,нет,кафе,"город Москва, Пресненская набережная, дом 2",45, Пресненская набережная,Пресненский район
11773,186924,ресторан «tgi fridays»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",60, Пресненская набережная,Пресненский район
11774,186932,кафе «the house»,нет,кафе,"город Москва, Пресненская набережная, дом 2",40, Пресненская набережная,Пресненский район
11775,186814,кафе «yes pizza»,нет,предприятие быстрого обслуживания,"город Москва, Пресненская набережная, дом 2",0, Пресненская набережная,Пресненский район
11776,186743,кафе «суши-маркет»,нет,предприятие быстрого обслуживания,"город Москва, Пресненская набережная, дом 2",0, Пресненская набережная,Пресненский район
11777,186825,кафе «sark sofrasi»,нет,предприятие быстрого обслуживания,"город Москва, Пресненская набережная, дом 2",0, Пресненская набережная,Пресненский район
11778,186828,кафе «grill kitchen»,нет,предприятие быстрого обслуживания,"город Москва, Пресненская набережная, дом 2",0, Пресненская набережная,Пресненский район
11779,186832,кафе «кальянная москальян»,нет,кафе,"город Москва, Пресненская набережная, дом 2",60, Пресненская набережная,Пресненский район
11780,187442,ресторан «cosmik»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",58, Пресненская набережная,Пресненский район
11799,187727,ресто групп,нет,столовая,"город Москва, Ленинградский проспект, дом 37",26, Ленинградский проспект,Хорошёвский район
11884,186702,кофе хаус,да,кафе,"город Москва, Пресненская набережная, дом 2",150, Пресненская набережная,Пресненский район
11885,183452,кофе хаус,да,кафе,"город Москва, Профсоюзная улица, дом 61А",10, Профсоюзная улица,район Черёмушки
11905,182544,ресторан «домино'с пицца»,да,кафе,"город Москва, Варшавское шоссе, дом 33, строение 12",20, Варшавское шоссе,Донской район
11913,173709,пиццерия «папа джонс»,да,кафе,"город Москва, Профсоюзная улица, дом 140",16, Профсоюзная улица,район Тёплый Стан
11917,181635,пиццерия «папа джонс»,да,предприятие быстрого обслуживания,"город Москва, Ленинский проспект, дом 156",20, Ленинский проспект,район Тропарёво-Никулино
11927,186703,прайм-кафе,да,кафе,"город Москва, Пресненская набережная, дом 2",15, Пресненская набережная,Пресненский район
11928,182553,прайм-кафе,да,кафе,"город Москва, Варшавское шоссе, дом 9, строение 1Б",3, Варшавское шоссе,Донской район
11954,176325,ливан-хаус,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 13А",0, Кировоградская улица,район Чертаново Центральное
11958,183988,бургер кинг,да,предприятие быстрого обслуживания,"город Москва, Ленинградский проспект, дом 76А",12, Ленинградский проспект,район Аэропорт
11961,186860,зю кафе,да,кафе,"город Москва, Пресненская набережная, дом 2",60, Пресненская набережная,Пресненский район
11975,174687,jeffreys coffee,да,кафетерий,"город Москва, Кировоградская улица, дом 13А",10, Кировоградская улица,район Чертаново Центральное
11981,187478,французская выпечка,да,магазин (отдел кулинарии),"город Москва, Ленинградский проспект, дом 75Г, строение 1",12, Ленинградский проспект,район Сокол
11982,180492,французская выпечка,да,кафетерий,"город Москва, Ленинградский проспект, дом 45, корпус 1",24, Ленинградский проспект,Хорошёвский район
11994,186738,ташир пицца,да,кафе,"город Москва, Пресненская набережная, дом 2",0, Пресненская набережная,Пресненский район
12018,186696,starbucks,да,кафе,"город Москва, Пресненская набережная, дом 2",40, Пресненская набережная,Пресненский район
12021,174691,fridays,да,ресторан,"город Москва, Кировоградская улица, дом 13А",70, Кировоградская улица,район Чертаново Центральное
12035,174688,колбасофф,да,ресторан,"город Москва, Кировоградская улица, дом 13А",60, Кировоградская улица,район Чертаново Центральное
12042,186739,макдоналдс,да,кафе,"город Москва, Ленинский проспект, дом 101",30, Ленинский проспект,Обручевский район
12043,187002,макдоналдс,да,предприятие быстрого обслуживания,"город Москва, Ленинградский проспект, дом 62А",138, Ленинградский проспект,Не определен
12046,174695,макдоналдс,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 13А",0, Кировоградская улица,район Чертаново Центральное
12048,186691,dunkin donuts,да,кафе,"город Москва, Пресненская набережная, дом 2",10, Пресненская набережная,Пресненский район
12060,186705,бургер кинг,да,кафе,"город Москва, Пресненская набережная, дом 2",35, Пресненская набережная,Пресненский район
12069,190338,kfc,да,ресторан,"город Москва, Ленинградский проспект, дом 36",25, Ленинградский проспект,район Аэропорт
12073,175566,kfc,да,предприятие быстрого обслуживания,"город Москва, Варшавское шоссе, дом 26, строение 5",95, Варшавское шоссе,Нагорный район
12075,186141,kfc,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 24А",72, Кировоградская улица,район Чертаново Центральное
12080,179108,kfc,да,кафе,"город Москва, Профсоюзная улица, дом 118",20, Профсоюзная улица,район Коньково
12094,187928,даблби,нет,кафе,"город Москва, Пресненская набережная, дом 2",0, Пресненская набережная,Пресненский район
12095,186837,додо пицца,да,предприятие быстрого обслуживания,"город Москва, Пресненская набережная, дом 2",0, Пресненская набережная,Пресненский район
12137,190928,кафе «хинкальная»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",30, Пресненская набережная,Пресненский район
12138,190929,ресторан «yaffa»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",25, Пресненская набережная,Пресненский район
12139,190930,ресторан «meat up»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",150, Пресненская набережная,Пресненский район
12140,190931,корейское бистро «инсам»,нет,ресторан,"город Москва, Пресненская набережная, дом 2",40, Пресненская набережная,Пресненский район
12145,192482,паб кружка,да,бар,"город Москва, Варшавское шоссе, дом 82",42, Варшавское шоссе,Не определен
12150,192178,amster bar snacks,нет,бар,"город Москва, проспект Вернадского, дом 105, корпус 4",40, проспект Вернадского,район Тропарёво-Никулино
12160,190934,кафе «моё кафе»,нет,кафе,"город Москва, Пресненская набережная, дом 2",15, Пресненская набережная,Пресненский район
12167,190926,кафе «anadolu»,нет,кафе,"город Москва, Пресненская набережная, дом 2",20, Пресненская набережная,Пресненский район
12168,190927,кафе «bowler fresh bar»,нет,кафе,"город Москва, Пресненская набережная, дом 2",5, Пресненская набережная,Пресненский район
12180,191981,ресторан «дед пихто»,нет,кафе,"город Москва, Пресненская набережная, дом 4, строение 1",20, Пресненская набережная,Пресненский район
12185,192017,пекарня,нет,кафе,"город Москва, проспект Мира, дом 112",0, проспект Мира,Алексеевский район
12209,192279,крошка картошка,да,закусочная,"город Москва, Кировоградская улица, дом 13А",20, Кировоградская улица,район Чертаново Центральное
12224,192286,salateria,нет,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 13А",0, Кировоградская улица,район Чертаново Центральное
12225,192290,bokker,нет,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 13А",0, Кировоградская улица,район Чертаново Центральное
12226,192292,сушишоп,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 13А",0, Кировоградская улица,район Чертаново Центральное
12232,191227,"предприятие быстрого обслуживания «шаурма, куры-гриль, выпечка»",нет,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 12, корпус 2",0, Кировоградская улица,район Чертаново Северное
12241,190922,кафе «sweety»,нет,кафетерий,"город Москва, Пресненская набережная, дом 2",3, Пресненская набережная,Пресненский район
12242,190923,островок «super mango shake»,нет,кафетерий,"город Москва, Пресненская набережная, дом 2",4, Пресненская набережная,Пресненский район
12253,191657,пиццерия «пицца хат»,да,кафе,"город Москва, Кировоградская улица, дом 23А",40, Кировоградская улица,район Чертаново Южное
12259,192281,subway,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 13А",0, Кировоградская улица,район Чертаново Центральное
12260,190925,kfc,да,кафе,"город Москва, Пресненская набережная, дом 2",20, Пресненская набережная,Пресненский район
12288,195098,хинкальная салхино,нет,кафе,"город Москва, проспект Вернадского, дом 33",35, проспект Вернадского,Ломоносовский район
12290,204776,кальян бар,нет,бар,"город Москва, Варшавское шоссе, дом 2",24, Варшавское шоссе,Донской район
12315,201670,шаурма выпечка,нет,предприятие быстрого обслуживания,"город Москва, Каширское шоссе, дом 7, корпус 1",4, Каширское шоссе,район Нагатино-Садовники
12328,204412,позитано,нет,кафе,"город Москва, Ленинградский проспект, дом 44",32, Ленинградский проспект,район Аэропорт
12329,197411,к литру литр,нет,бар,"город Москва, Ленинградский проспект, дом 74, корпус 1",25, Ленинградский проспект,район Аэропорт
12330,197475,хинкальный дом арго,нет,кафе,"город Москва, Ленинский проспект, дом 25",5, Ленинский проспект,Донской район
12331,198296,мармилатта,нет,кафе,"город Москва, Ленинский проспект, дом 75/9",47, Ленинский проспект,Гагаринский район
12347,26005,масала хаус,нет,ресторан,"город Москва, проспект Мира, дом 79",40, проспект Мира,Мещанский район
12348,198313,кулинария,нет,магазин (отдел кулинарии),"город Москва, проспект Мира, дом 124, корпус 8",0, проспект Мира,Алексеевский район
12360,199126,вилка ложка два ствола,нет,кафе,"город Москва, Профсоюзная улица, дом 69",12, Профсоюзная улица,район Коньково
12361,204692,китайская лапша,нет,кафе,"город Москва, Профсоюзная улица, дом 98, корпус 10",40, Профсоюзная улица,район Коньково
12362,198347,пекарня,нет,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 146, корпус 1",0, Профсоюзная улица,район Тёплый Стан
12379,192848,кофейня правда кофе,нет,кафетерий,"город Москва, Профсоюзная улица, дом 2/22",0, Профсоюзная улица,Академический район
12380,204141,уличная еда,нет,кафе,"город Москва, Профсоюзная улица, дом 7/12",12, Профсоюзная улица,Академический район
12381,200004,coffee in,нет,кафетерий,"город Москва, Профсоюзная улица, дом 15",0, Профсоюзная улица,Академический район
12386,200792,шаурма,нет,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 2/22",0, Профсоюзная улица,Академический район
12445,198237,просто,нет,кафетерий,"город Москва, проспект Мира, дом 146",0, проспект Мира,Алексеевский район
12460,201661,донер кофе,нет,предприятие быстрого обслуживания,"город Москва, Каширское шоссе, дом 4, корпус 1",0, Каширское шоссе,район Нагатино-Садовники
12470,202547,кафе ай бург,нет,кафе,"город Москва, Профсоюзная улица, дом 104",14, Профсоюзная улица,район Коньково
12471,200464,шаурма,нет,закусочная,"город Москва, Профсоюзная улица, дом 104",2, Профсоюзная улица,район Коньково
12510,194304,принцесса шоко,нет,магазин (отдел кулинарии),"город Москва, Ленинградский проспект, дом 80, корпус 17",30, Ленинградский проспект,район Сокол
12528,195984,в москве как дома,нет,столовая,"город Москва, Ленинский проспект, дом 54",64, Ленинский проспект,Гагаринский район
12529,196040,паша пахвала,нет,кафе,"город Москва, Ленинский проспект, дом 54",32, Ленинский проспект,Гагаринский район
12565,192908,донер кебаб,нет,закусочная,"город Москва, Варшавское шоссе, дом 102, строение 2",2, Варшавское шоссе,Не определен
12576,204577,pho u,нет,кафе,"город Москва, Профсоюзная улица, дом 76",0, Профсоюзная улица,Обручевский район
12630,203810,москальян,нет,кафе,"город Москва, Профсоюзная улица, дом 27, корпус 1",45, Профсоюзная улица,район Черёмушки
12676,200639,буфет,нет,буфет,"город Москва, Каширское шоссе, дом 52",16, Каширское шоссе,район Москворечье-Сабурово
12677,200657,буфет,нет,буфет,"город Москва, Каширское шоссе, дом 52",6, Каширское шоссе,район Москворечье-Сабурово
12679,197354,шаурма,нет,предприятие быстрого обслуживания,"город Москва, Каширское шоссе, дом 53, корпус 4",0, Каширское шоссе,район Москворечье-Сабурово
12714,193628,хуторок,нет,ресторан,"город Москва, проспект Вернадского, дом 105, корпус 1",80, проспект Вернадского,район Тропарёво-Никулино
12723,199696,arena by soho family,нет,бар,"город Москва, Кутузовский проспект, дом 36, строение 11",1700, Кутузовский проспект,район Дорогомилово
12726,199046,кофе премиум,нет,кафетерий,"город Москва, проспект Вернадского, дом 37, корпус 2",10, проспект Вернадского,район Проспект Вернадского
12762,198182,вкусная столовая,нет,столовая,"город Москва, проспект Мира, дом 102, корпус 1",15, проспект Мира,Не определен
12763,197489,кулинария,нет,магазин (отдел кулинарии),"город Москва, проспект Мира, дом 102, корпус 1",4, проспект Мира,Не определен
12764,197518,шаурма,нет,закусочная,"город Москва, проспект Мира, дом 102, корпус 1",0, проспект Мира,Не определен
12778,198860,риоба,нет,кафе,"город Москва, проспект Мира, дом 211, корпус 1",20, проспект Мира,район Свиблово
12879,202670,столовая,нет,столовая,"город Москва, Профсоюзная улица, дом 3",50, Профсоюзная улица,Академический район
12887,202756,альбион,нет,кафе,"город Москва, Профсоюзная улица, дом 56",0, Профсоюзная улица,Обручевский район
12888,202743,гриль хаус,нет,ресторан,"город Москва, Профсоюзная улица, дом 56",0, Профсоюзная улица,Обручевский район
12889,200591,урбан кофикс раша,нет,кафетерий,"город Москва, Профсоюзная улица, дом 61А",15, Профсоюзная улица,район Черёмушки
12890,200593,фирма бит,нет,кафе,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12891,200597,фирма бит,нет,кафе,"город Москва, Профсоюзная улица, дом 61А",20, Профсоюзная улица,район Черёмушки
12892,200598,эвоян э.а,нет,кафе,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12893,200533,теремок-инвест,нет,ресторан,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12894,200537,бургер рус,нет,ресторан,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12895,200543,вайт вотерс хоспиталити партнерс,нет,ресторан,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12896,200567,гришаев в.в,нет,ресторан,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12897,200572,гришаев в.в,нет,ресторан,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12898,200573,дамаскина к.а,нет,ресторан,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12899,200576,мартиросян м.г.,нет,ресторан,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12900,200582,милти,да,ресторан,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12901,200583,сити ресторантс,нет,ресторан,"город Москва, Профсоюзная улица, дом 61А",15, Профсоюзная улица,район Черёмушки
12902,200585,современные пищевые технологии,нет,кафе,"город Москва, Профсоюзная улица, дом 61А",0, Профсоюзная улица,район Черёмушки
12903,200586,сотниченко е.а,нет,кафе,"город Москва, Профсоюзная улица, дом 61А",15, Профсоюзная улица,район Черёмушки
12904,203280,кофе,нет,кафетерий,"город Москва, Профсоюзная улица, дом 56",0, Профсоюзная улица,Обручевский район
12905,203395,обеды с собой,нет,магазин (отдел кулинарии),"город Москва, Профсоюзная улица, дом 56",0, Профсоюзная улица,Обручевский район
12906,202474,кафе ла пиола,нет,кафе,"город Москва, Профсоюзная улица, дом 109, корпус 2",155, Профсоюзная улица,район Коньково
12919,201222,гриль хаус,нет,кафе,"город Москва, Профсоюзная улица, дом 129А",30, Профсоюзная улица,район Ясенево
12920,201230,33 пингвина,нет,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 129А",16, Профсоюзная улица,район Ясенево
12921,201231,елихинкали,нет,кафе,"город Москва, Профсоюзная улица, дом 129А",50, Профсоюзная улица,район Ясенево
12922,201244,coffeefresh,нет,кафетерий,"город Москва, Профсоюзная улица, дом 129А",10, Профсоюзная улица,район Ясенево
12923,198307,фабула,нет,ресторан,"город Москва, Профсоюзная улица, дом 129А",120, Профсоюзная улица,район Ясенево
12930,203995,aloha poke bar,нет,кафе,"город Москва, Ленинский проспект, дом 109",0, Ленинский проспект,Обручевский район
12931,203952,моремания,нет,ресторан,"город Москва, Ленинский проспект, дом 109",45, Ленинский проспект,Обручевский район
12932,203948,bb&burgers,нет,кафе,"город Москва, Ленинский проспект, дом 109",30, Ленинский проспект,Обручевский район
12933,203936,смузи&хлеб,нет,кафетерий,"город Москва, Ленинский проспект, дом 109",0, Ленинский проспект,Обручевский район
12934,203266,кофеок,нет,кафе,"город Москва, Профсоюзная улица, дом 65, корпус 1",40, Профсоюзная улица,район Коньково
12953,202895,кахури,нет,кафе,"город Москва, Профсоюзная улица, дом 64",8, Профсоюзная улица,Обручевский район
12954,203844,шаурмания,нет,кафе,"город Москва, Ленинский проспект, дом 109",0, Ленинский проспект,Обручевский район
12955,203845,бак бо,нет,кафе,"город Москва, Ленинский проспект, дом 109",0, Ленинский проспект,Обручевский район
12956,200711,милти,да,буфет,"город Москва, Профсоюзная улица, дом 118",0, Профсоюзная улица,район Коньково
12967,199303,krevetka seafood,нет,ресторан,"город Москва, проспект Вернадского, дом 6",50, проспект Вернадского,район Раменки
12969,202172,завод,нет,ресторан,"город Москва, Кутузовский проспект, дом 12, строение 9",70, Кутузовский проспект,район Дорогомилово
12970,203006,тбилиси,нет,ресторан,"город Москва, Кутузовский проспект, дом 12, строение 1",35, Кутузовский проспект,район Дорогомилово
12971,203578,микс,нет,бар,"город Москва, Кутузовский проспект, дом 12, строение 1",100, Кутузовский проспект,район Дорогомилово
13034,199954,кантина,нет,столовая,"город Москва, Ленинградский проспект, дом 72, корпус 3",232, Ленинградский проспект,район Аэропорт
13063,196504,сотоловая академия экономики и права,нет,столовая,"город Москва, Варшавское шоссе, дом 23",20, Варшавское шоссе,Донской район
13068,182842,кальянная «курилы»,нет,бар,"город Москва, Кировоградская улица, дом 9, корпус 1",60, Кировоградская улица,район Чертаново Северное
13069,194787,империя пиццы,нет,кафе,"город Москва, Кировоградская улица, дом 9, корпус 1",64, Кировоградская улица,район Чертаново Северное
13110,204434,предприятие быстрого обслуживания «гриль хаус - мясо и овощи»,нет,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 14",24, Кировоградская улица,район Чертаново Северное
13118,196480,кавказская кухня,нет,кафе,"город Москва, Каширское шоссе, владение 25Б",24, Каширское шоссе,район Нагатино-Садовники
13119,197771,wok и рис,нет,кафе,"город Москва, Варшавское шоссе, дом 87Б",0, Варшавское шоссе,Не определен
13122,202767,кофе с собой «coffe way»,нет,предприятие быстрого обслуживания,"город Москва, Варшавское шоссе, дом 97",4, Варшавское шоссе,район Чертаново Северное
13125,195461,пекарня,нет,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, владение 15А",0, Кировоградская улица,район Чертаново Центральное
13138,203497,молодость lounge,нет,бар,"город Москва, Варшавское шоссе, дом 86А",32, Варшавское шоссе,Не определен
13140,194582,точка продажи готовой еды милти,да,магазин (отдел кулинарии),"город Москва, Варшавское шоссе, дом 160",0, Варшавское шоссе,район Чертаново Южное
13145,199139,«снек бар в кинотеатре «космик»»,нет,кафетерий,"город Москва, Варшавское шоссе, дом 160",6, Варшавское шоссе,район Чертаново Южное
13150,196277,донер кебаб,нет,предприятие быстрого обслуживания,"город Москва, Варшавское шоссе, дом 170А",0, Варшавское шоссе,район Чертаново Южное
13202,150635,ресторан «anton»,нет,ресторан,"город Москва, Пресненская набережная, дом 8, строение 1",60, Пресненская набережная,Пресненский район
13219,194911,сырная лавка «бурвиль»,нет,кафе,"город Москва, Пресненская набережная, дом 6, строение 2",5, Пресненская набережная,Пресненский район
13223,194250,ресторан «bocconcino»,нет,ресторан,"город Москва, Пресненская набережная, дом 10, строение 2",50, Пресненская набережная,Пресненский район
13224,200672,кафе «iq»,нет,кафе,"город Москва, Пресненская набережная, дом 10, строение 2",5, Пресненская набережная,Пресненский район
13225,200624,кафе «волконский»,нет,кафе,"город Москва, Пресненская набережная, дом 10, строение 2",65, Пресненская набережная,Пресненский район
13226,200292,бар «ku рамен-бар»,нет,бар,"город Москва, Пресненская набережная, дом 10, строение 2",80, Пресненская набережная,Пресненский район
13227,199206,кафе «гутай»,нет,кафе,"город Москва, Пресненская набережная, дом 10, строение 2",27, Пресненская набережная,Пресненский район
13269,198837,крафтовое пиво,нет,бар,"город Москва, проспект Мира, дом 188Б, корпус 2",12, проспект Мира,район Ростокино
13292,200502,кухня кипра,нет,кафе,"город Москва, Ленинградский проспект, дом 36",12, Ленинградский проспект,район Аэропорт
13293,200499,рно,нет,кафе,"город Москва, Ленинградский проспект, дом 36",10, Ленинградский проспект,район Аэропорт
13304,195150,халяль фуд,нет,предприятие быстрого обслуживания,"город Москва, Варшавское шоссе, владение 132/1",20, Варшавское шоссе,район Чертаново Центральное
13305,195599,"шаурма, выпечка",нет,предприятие быстрого обслуживания,"город Москва, Варшавское шоссе, владение 132/1",0, Варшавское шоссе,район Чертаново Центральное
13346,197674,кулинарная лавка братьев караваевых,да,кафе,"город Москва, Ленинградский проспект, дом 72, корпус 1",33, Ленинградский проспект,район Аэропорт
13357,204134,домино'с пицца,да,кафе,"город Москва, Профсоюзная улица, дом 76",10, Профсоюзная улица,Обручевский район
13365,202479,папа джонс,да,кафе,"город Москва, Профсоюзная улица, дом 109, корпус 2",15, Профсоюзная улица,район Коньково
13368,197716,сушишоп,да,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 2/22",9, Профсоюзная улица,Академический район
13391,197770,бургер кинг,да,предприятие быстрого обслуживания,"город Москва, Варшавское шоссе, дом 87Б",0, Варшавское шоссе,Не определен
13395,204696,предприятие быстрого питания «крошка картошка»,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 14",16, Кировоградская улица,район Чертаново Северное
13425,172314,кофе с собой,да,кафе,"город Москва, Ленинградский проспект, дом 78, корпус 1",2, Ленинградский проспект,район Аэропорт
13426,197823,кофе с собой,да,кафе,"город Москва, Ленинградский проспект, дом 74, корпус 1",2, Ленинградский проспект,район Аэропорт
13434,201238,пицца паоло,да,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 129А",8, Профсоюзная улица,район Ясенево
13441,196179,теремок,да,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 129А",55, Профсоюзная улица,район Ясенево
13442,200495,теремок,да,кафе,"город Москва, Ленинградский проспект, дом 36",10, Ленинградский проспект,район Аэропорт
13450,203442,макдоналдс,да,кафе,"город Москва, Профсоюзная улица, дом 56",0, Профсоюзная улица,Обручевский район
13453,200494,макдоналдс,да,предприятие быстрого обслуживания,"город Москва, Ленинградский проспект, дом 36",150, Ленинградский проспект,район Аэропорт
13454,203950,dunkin donuts,да,кафе,"город Москва, Ленинский проспект, дом 109",0, Ленинский проспект,Обручевский район
13462,194628,kfc,да,предприятие быстрого обслуживания,"город Москва, Варшавское шоссе, дом 160",50, Варшавское шоссе,район Чертаново Южное
13472,203842,kfc,да,кафе,"город Москва, Ленинский проспект, дом 109",0, Ленинский проспект,Обручевский район
13481,198194,чайхона №1,да,ресторан,"город Москва, проспект Вернадского, дом 86А",80, проспект Вернадского,район Тропарёво-Никулино
13493,204132,мята lounge,да,кафе,"город Москва, Профсоюзная улица, дом 76",30, Профсоюзная улица,Обручевский район
13498,195769,шоколадница,да,кафе,"город Москва, Профсоюзная улица, дом 102, строение 1",75, Профсоюзная улица,район Коньково
13499,198181,шоколадница,да,кафе,"город Москва, Ленинградский проспект, дом 62А",73, Ленинградский проспект,Не определен
13502,190341,шоколадница,да,кафе,"город Москва, Ленинградский проспект, дом 36",35, Ленинградский проспект,район Аэропорт
13545,215249,хлебная затея,нет,предприятие быстрого обслуживания,"город Москва, Каширское шоссе, дом 7, корпус 1",6, Каширское шоссе,район Нагатино-Садовники
